"Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground","kg","nickel","kg",0,1.00
"Nickel, 1.98% in silicates, 1.04% in crude ore, in ground","kg","nickel","kg",0,1.00
"Nickel, ion","kg","nickel","kg",1,1.00
"Niobium-95","kBq","niobium-95","kBq",0,1.00
"Nitrate","kg","nitrate","kg",0,1.00
"Nitrite","kg","nitrite","kg",0,1.00
"Nitrobenzene","kg","nitrobenzene","kg",0,1.00
"Nitrogen","kg","nitrogen","kg",0,1.00
"Nitrogen oxides","kg","nitrogen dioxide","kg",1,1.00
"Nitrogen, organic bound","kg","nitrogen","kg",0,1.00
"NMVOC, non-methane volatile organic compounds, unspecified origin","kg","non-methane volatile organic compounds","kg",0,1.00
"Norflurazon","kg","norflurazon","kg",0,1.00
"o-Dichlorobenzene","kg","1,2-dichlorobenzene","kg",0,1.00
"Oil, crude, in ground","kg","crude oil","kg",0,1.00
"Oils, unspecified","kg","crude oil","kg",1,1.00
"Olivine, in ground","kg","olivine","kg",0,1.00
"Orbencarb","kg","orbencarb","kg",0,1.00
"Oxamyl","kg","oxamyl","kg",0,1.00
"Oxydemeton-methyl","kg","demeton-s-methyl sulfoxide","kg",0,1.00
"Oxyfluorfen","kg","oxyfluorofen","kg",0,1.00
"o-Xylene","kg","o-xylene","kg",0,1.00
"Ozone","kg","ozone","kg",0,1.00
"PAH, polycyclic aromatic hydrocarbons","kg","polycyclic aromatic hydrocarbons","kg",0,1.00
"Palladium","kg","palladium","kg",0,1.00
"Paraffins","kg","hydrocarbons (unspecified)","kg",1,1.00
"Paraquat","kg","paraquat","kg",0,1.00
"Parathion","kg","parathion","kg",0,1.00
"Particulates, < 2.5 um","kg","particles (PM2.5)","kg",0,1.00
"Particulates, > 10 um","kg","particles (> PM10)","kg",0,1.00
"Particulates, > 2.5 um, and < 10um","kg","particles (PM2.5 - PM10)","kg",0,1.00
"Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","kg","palladium","kg",0,1.00
"Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","kg","palladium","kg",0,1.00
"Peat, in ground","kg","peat","kg",0,1.00
"Pendimethalin","kg","pendimethalin","kg",0,1.00
"Pentane","kg","pentane","kg",0,1.00
"Perlite, in ground","kg","perlite","kg",0,1.00
"Permethrin","kg","permethrin","kg",0,1.00
"Phenmedipham","kg","phenmedipham","kg",0,1.00
"Phenol","kg","phenol","kg",0,1.00
"Phenol, pentachloro-","kg","pentachlorophenol","kg",0,1.00
"Phorate","kg","phorate","kg",0,1.00
"Phosmet","kg","phosmet","kg",0,1.00
"Phosphate","kg","phosphate","kg",0,1.00
"Phosphine","kg","phosphine","kg",0,1.00
"Phosphoric acid","kg","phosphoric acid","kg",0,1.00
"Phosphorus","kg","phosphorus","kg",0,1.00
"Phosphorus, 18% in apatite, 12% in crude ore, in ground","kg","phosphorus","kg",0,1.00
"Phosphorus, 18% in apatite, 4% in crude ore, in ground","kg","phosphorus","kg",0,1.00
"Phthalate, butyl-benzyl-","kg","butyl benzyl phthalate","kg",0,1.00
"Phthalate, dibutyl-","kg","dibutyl phthalate","kg",0,1.00
"Phthalate, dimethyl-","kg","dimethyl phthalate","kg",0,1.00
"Phthalate, dioctyl-","kg","di-sec-octyl phthalate","kg",0,1.00
"Piperonyl butoxide","kg","piperonyl sulfoxide","kg",1,1.00
"Pirimicarb","kg","pirimicarb","kg",0,1.00
"Platinum","kg","platinum","kg",0,1.00
"Plutonium-238","kBq","plutonium-238","kBq",0,1.00
"Plutonium-241","kBq","Plutonium-241","kBq",0,1.00
"Plutonium-alpha","kBq","plutonium","kBq",0,1.00
"Polonium-210","kBq","polonium-210","kBq",0,1.00
"Polychlorinated biphenyls","kg","polychlorinated biphenyls","kg",0,1.00
"Potassium","kg","potassium","kg",0,1.00
"Potassium chloride","kg","potassium chloride","kg",0,1.00
"Potassium, ion","kg","potassium","kg",1,1.00
"Potassium-40","kBq","potassium-40","kBq",0,1.00
"Praseodymium, 0.42% in bastnasite, 0.042% in crude ore, in ground","kg","praseodymium","kg",0,1.00
"Prochloraz","kg","prochloraz","kg",0,1.00
"Prometryn","kg","prometryn","kg",0,1.00
"Pronamide","kg","pronamide","kg",0,1.00
"Propamocarb HCl","kg","propamocarb","kg",0,1.00
"Propanal","kg","propanal","kg",0,1.00
"Propane","kg","propane","kg",0,1.00
"Propanil","kg","propanil","kg",0,1.00
"Propanol","kg","n-propanol","kg",0,1.00
"Propaquizafop","kg","propaquizafop","kg",0,1.00
"Propargite","kg","propargite","kg",0,1.00
"Propene","kg","propene","kg",0,1.00
"Propiconazole","kg","propiconazole","kg",0,1.00
"Propionic acid","kg","propionic acid","kg",0,1.00
"Propylene oxide","kg","propylene oxide","kg",0,1.00
"Prosulfocarb","kg","prosulfocarb","kg",0,1.00
"Prosulfuron","kg","prosulfuron","kg",0,1.00
"Protactinium-234","kBq","protactinium-234","kBq",0,1.00
"Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","kg","platinum","kg",0,1.00
"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","kg","platinum","kg",0,1.00
"Pumice, in ground","kg","raw pumice","kg",0,1.00
"Pymetrozine","kg","pymetrozine","kg",0,1.00
"Pyridate","kg","pyridate","kg",0,1.00
"Pyriproxyfen","kg","pyriproxyfen","kg",0,1.00
"Pyrite, in ground","kg","pyrite","kg",0,1.00
"Pyrithiobac sodium salt","kg","pyrithiobac-sodium","kg",0,1.00
"Quintozene","kg","pentachloronitrobenzene","kg",0,1.00
"Quizalofop ethyl ester","kg","quizalofop-ethyl","kg",0,1.00
"Radium-224","kBq","radium-224","kBq",0,1.00
"Radium-226","kBq","radium-226","kBq",0,1.00
"Radium-228","kBq","radium-228","kBq",0,1.00
"Radon-220","kBq","radon-220","kBq",0,1.00
"Radon-222","kBq","radon-222","kBq",0,1.00
"Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground","kg","rhodium","kg",0,1.00
"Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","kg","rhodium","kg",0,1.00
"Rhenium, in crude ore, in ground","kg","rhenium","kg",0,1.00
"Rimsulfuron","kg","rimsulfuron","kg",0,1.00
"Rubidium","kg","rubidium","kg",0,1.00
"Ruthenium-103","kBq","ruthenium-103","kBq",0,1.00
"Ruthenium-106","kBq","ruthenium-106","kBq",0,1.00
"Samarium, 0.3% in bastnasite, 0.03% in crude ore, in ground","kg","samarium","kg",0,1.00
"Sand, unspecified, in ground","kg","sand","kg",0,1.00
"Scandium","kg","scandium","kg",0,1.00
"Selenium","kg","selenium","kg",0,1.00
"Sethoxydim","kg","sethoxydim","kg",0,1.00
"Shale, in ground","kg","shale","kg",0,1.00
"Silicon","kg","silicon","kg",0,1.00
"Silicon tetrafluoride","kg","silicium tetrafluoride","kg",0,1.00
"Silver","kg","silver","kg",0,1.00
"Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground","kg","silver","kg",0,1.00
"Silver, 0.01% in crude ore, in ground","kg","silver","kg",0,1.00
"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground","kg","silver","kg",0,1.00
"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground","kg","silver","kg",0,1.00
"Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground","kg","silver","kg",0,1.00
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground","kg","silver","kg",0,1.00
"Silver, Ag 9.7E-4%, Au 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore, in ground","kg","silver","kg",0,1.00
"Silver, ion","kg","silver","kg",0,1.00
"Silver-110","kBq","silver-110","kBq",0,1.00
"Simazine","kg","simazine","kg",0,1.00
"Sodium","kg","sodium","kg",0,1.00
"Sodium chloride, in ground","kg","sodium chloride","kg",0,1.00
"Sodium nitrate, in ground","kg","sodium nitrate","kg",0,1.00
"Sodium sulphate, various forms, in ground","kg","sodium sulfate","kg",0,1.00
"Sodium, ion","kg","sodium","kg",0,1.00
"Sodium-24","kBq","sodium-24","kBq",0,1.00
"Starane","kg","starane","kg",0,1.00
"Stibnite, in ground","kg","antimonite","kg",0,1.00
"Strontium","kg","strontium","kg",0,1.00
"Strontium-89","kBq","strontium-89","kBq",0,1.00
"Strontium-90","kBq","strontium-90","kBq",0,1.00
"Styrene","kg","styrene","kg",0,1.00
"Sulfate","kg","sulfate","kg",0,1.00
"Sulfentrazone","kg","sulfentrazone","kg",0,1.00
"Sulfide","kg","sulfide","kg",0,1.00
"Sulfite","kg","sulfite","kg",0,1.00
"Sulfosate","kg","glyphosate-trimesium","kg",0,1.00
"Sulfosulfuron","kg","sulfosulfuron","kg",0,1.00
"Sulfur","kg","sulfur","kg",0,1.00
"Sulfur dioxide","kg","sulfur dioxide","kg",0,1.00
"Sulfur hexafluoride","kg","sulfur hexafluoride","kg",0,1.00
"Sulfur, in ground","kg","sulfur","kg",0,1.00
"Sylvite, 25 % in sylvinite, in ground","kg","potassium chloride","kg",0,1.00
"Talc, in ground","kg","talc","kg",0,1.00
"Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground","kg","tantalum","kg",0,1.00
"tau-Fluvalinate","kg","tau-fluvalinate","kg",0,1.00
"t-Butyl methyl ether","kg","tert-butyl methyl ether","kg",0,1.00
"TCMTB","kg","thiocyanic acid (2-benzothiazolylthio)methyl ester","kg",0,1.00
"Tebuconazole","kg","tebuconazole","kg",0,1.00
"Tebufenozide","kg","tebufenozide","kg",0,1.00
"Tebutam","kg","tebutam","kg",0,1.00
"Technetium-99","kBq","technetium-99","kBq",0,1.00
"Technetium-99m","kBq","technetium-99","kBq",0,1.00
"Teflubenzuron","kg","teflubenzuron","kg",0,1.00
"Tefluthrin","kg","tefluthrin","kg",0,1.00
"Tellurium, 0.5ppm in sulfide, Te 0.2ppm, Cu and Ag, in crude ore, in ground","kg","tellurium","kg",0,1.00
"Tellurium-123m","kBq","tellurium-123","kBq",0,1.00
"Tellurium-132","kBq","tellurium-132","kBq",0,1.00
"Terbufos","kg","terbufos","kg",0,1.00
"Terbuthylazin","kg","terbuthylazin","kg",0,1.00
"Terpenes","kg","hydrocarbons (unspecified)","kg",1,1.00
"Thallium","kg","thallium","kg",0,1.00
"Thidiazuron","kg","thidiazuron","kg",0,1.00
"Thifensulfuron-methyl","kg","thifensulfuron-methyl","kg",0,1.00
"Thiobencarb","kg","thiobencarb","kg",0,1.00
"Thiocyanate, ion","kg","methyl isothiocyanate","kg",1,1.00
"Thiram","kg","thiram","kg",0,1.00
"Thorium","kg","thorium","kg",0,1.00
"Thorium-228","kBq","thorium-228","kBq",0,1.00
"Thorium-230","kBq","thorium-230","kBq",0,1.00
"Thorium-232","kBq","thorium-232","kBq",0,1.00
"Thorium-234","kBq","thorium-234","kBq",0,1.00
"Tin","kg","tin","kg",0,1.00
"Tin, 79% in cassiterite, 0.1% in crude ore, in ground","kg","tin","kg",0,1.00
"Tin, ion","kg","tin","kg",0,1.00
"TiO2, 54% in ilmenite, 2.6% in crude ore, in ground","kg","titanium dioxide","kg",0,1.00
"TiO2, 95% in rutile, 0.40% in crude ore, in ground","kg","titanium dioxide","kg",1,1.00
"Titanium","kg","titanium","kg",0,1.00
"Titanium, ion","kg","titanium","kg",0,1.00
"TOC, Total Organic Carbon","kg","total organic carbon","kg",0,1.00
"Toluene","kg","toluene","kg",0,1.00
"Tralomethrin","kg","tralomethrin","kg",0,1.00
"Triadimenol","kg","triadimenol","kg",0,1.00
"Tri-allate","kg","triallate","kg",0,1.00
"Triasulfuron","kg","triasulfuron","kg",0,1.00
"Tribenuron","kg","tribenuron-methyl","kg",0,1.00
"Tribenuron-methyl","kg","tribenuron-methyl","kg",0,1.00
"Tribufos","kg","tributylphosphorotrithioate","kg",0,1.00
"Tributyltin compounds","kg","tributyltin","kg",0,1.00
"Trichlorfon","kg","trichlorofon","kg",0,1.00
"Triclopyr","kg","butoxyethyl triclopyr","kg",1,1.00
"Tridemorph","kg","tridemorph","kg",0,1.00
"Triethylene glycol","kg","triethylene glycol","kg",0,1.00
"Trifluralin","kg","trifluralin","kg",0,1.00
"Triflusulfuron-methyl","kg","triflusulfuron-methyl","kg",0,1.00
"Trinexapac-ethyl","kg","trinexapac-ethyl","kg",0,1.00
"Tungsten","kg","tungsten","kg",0,1.00
"Uranium","kg","uranium","kg",0,1.00
"Uranium, in ground","kg","uranium","kg",0,1.00
"Uranium-234","kBq","uranium-234","kBq",0,1.00
"Uranium-235","kBq","uranium-235","kBq",0,1.00
"Uranium-238","kBq","uranium-238","kBq",0,1.00
"Vanadium","kg","vanadium","kg",0,1.00
"Vanadium, ion","kg","vanadium","kg",0,1.00
"Vinclozolin","kg","vinclozolin","kg",0,1.00
"VOC, volatile organic compounds, unspecified origin","kg","volatile organic compound","kg",0,1.00
"Water","kg","water","kg",0,1.00
"Water, cooling, unspecified natural origin","m3","water","kg",0,1000.00
"Water, lake","m3","lake water","kg",0,1000.00
"Water, river","m3","river water","kg",0,1000.00
"Water, salt, ocean","m3","sea water","kg",0,1000.00
"Water, salt, sole","m3","ground water","kg",0,1000.00
"Water, turbine use, unspecified natural origin","m3","water","kg",0,1000.00
"Water, unspecified natural origin","m3","water","kg",0,1000.00
"Water, well, in ground","m3","ground water","kg",0,1000.00
"Xenon, in air","kg","xenon","kg",0,1.00
"Xenon-131m","kBq","xenon-131","kBq",0,1.00
"Xenon-133","kBq","xenon-133","kBq",0,1.00
"Xenon-133m","kBq","xenon-133","kBq",0,1.00
"Xenon-135","kBq","xenon-135","kBq",0,1.00
"Xenon-135m","kBq","xenon-135","kBq",0,1.00
"Xenon-137","kBq","xenon-137","kBq",0,1.00
"Xenon-138","kBq","xenon-138","kBq",0,1.00
"Xylene","kg","xylene (all isomers)","kg",0,1.00
"Zinc","kg","zinc","kg",0,1.00
"Zinc, 9.0% in sulfide, Zn 5.3%, Pb, Ag, Cd, In, in ground","kg","zinc","kg",0,1.00
"Zinc, ion","kg","zinc","kg",0,1.00
"Zinc, Zn 0.63%, Au 9.7E-4%, Ag 9.7E-4%, Cu 0.38%, Pb 0.014%, in ore, in ground","kg","zinc","kg",0,1.00
"Zinc-65","kBq","zinc-65","kBq",0,1.00
"Zirconia, as baddeleyite, in ground","kg","zirconium","kg",1,1.00
"Zirconium","kg","zirconium","kg",0,1.00
"Zirconium, 50% in zircon, 0.39% in crude ore, in ground","kg","zirconium","kg",0,1.00
"Zirconium-95","kBq","zirconium-95","kBq",0,1.00
