"827934c0-561e-402c-82f2-f04765d180e5","Bismuth content","93a60a57-a4c8-11da-a746-0800200c9a66"
"83040211-0076-4862-b172-79ce62b71187","Beryllium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"838aaa20-0117-11db-92e3-0800200c9a66","Goods transport (mass*distance)","838aaa21-0117-11db-92e3-0800200c9a66"
"838aaa23-0117-11db-92e3-0800200c9a66","Length","838aaa22-0117-11db-92e3-0800200c9a66"
"83c2eede-677e-43ec-98c8-1d801c7f1774","Xenon content","93a60a57-a4c8-11da-a746-0800200c9a66"
"85aa9476-64fb-4c86-bc01-0c656b479cb8","Lithium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"92f2d417-544a-4fd1-bde7-25967ef93586","Molybdenum content","93a60a57-a4c8-11da-a746-0800200c9a66"
"935e0cbe-3369-4537-8019-4157cf929304","Terbium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"93a60a56-a3c8-11da-a746-0800200b9a66","Mass","93a60a57-a4c8-11da-a746-0800200c9a66"
"93a60a56-a3c8-11da-a746-0800200c9a66","Net calorific value","93a60a57-a3c8-11da-a746-0800200c9a66"
"93a60a56-a3c8-13da-a746-0800200c9a66","Normal Volume","93a60a57-a3c8-12da-a746-0800200c9a66"
"93a60a56-a3c8-14da-a746-0800200c9a66","Gross calorific value","93a60a57-a3c8-11da-a746-0800200c9a66"
"93a60a56-a3c8-17da-a746-0800200c9a66","Radioactivity","93a60a57-a3c8-16da-a746-0800200c9a66"
"93a60a56-a3c8-19da-a746-0800200c9a66","Area","93a60a57-a3c8-18da-a746-0800200c9a66"
"93a60a56-a3c8-21da-a746-0800200c9a66","Area*time","93a60a57-a3c8-20da-a746-0800200c9a66"
"93a60a56-a3c8-22da-a746-0800200c9a66","Volume","93a60a57-a3c8-12da-a746-0800200c9a66"
"984505b9-8536-4e31-a312-0d1a3788f009","Chlorine content (mass)","93a60a57-a4c8-11da-a746-0800200c9a66"
"98eec5a0-44db-411a-a502-95139090bc61","Iridium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"9b784a67-fbb1-4ad2-8774-30c39643b844","Energy ren. (net calorific value)","93a60a57-a3c8-11da-a746-0800200c9a66"
"9bb58775-7ba8-41a7-8818-f75af4f5fe39","Platinum content","93a60a57-a4c8-11da-a746-0800200c9a66"
"a0f29f45-108a-4aef-8a66-aef07ed34913","Iron content","93a60a57-a4c8-11da-a746-0800200c9a66"
"a5278d68-2936-477b-b9de-7ad2d66422ec","Strontium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"aaa95528-e05d-4eb4-85ff-a5445b580dcc","Oxygen content (mass)","93a60a57-a4c8-11da-a746-0800200c9a66"
"ab654e01-766b-411b-8902-cd6a9c40e55e","Palladium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"ac557972-7563-49fb-8461-29a4fe8600b7","Gallium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"b1192e5a-4a70-4fd7-89a2-6b798c7ed3a7","Cobalt content","93a60a57-a4c8-11da-a746-0800200c9a66"
"b1dd578a-f16a-4eaa-ae08-442aa2a1a2de","Helium content (mass)","93a60a57-a4c8-11da-a746-0800200c9a66"
"b539c404-ce19-43fb-ba14-6a1bdd46d8be","Praseodym content","93a60a57-a4c8-11da-a746-0800200c9a66"
"b7be6dba-97f0-42f6-b173-e2c6b042fbe7","Sulfur content","93a60a57-a4c8-11da-a746-0800200c9a66"
"b8a29b5f-1e7e-4f15-881f-e802e42551eb","Thallium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"b8ef5a2b-ed75-4497-a061-1ecbbd79a380","Uranium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"ba979533-5104-41a8-aa49-1a94582020ea","Hydrogen content (mass)","93a60a57-a4c8-11da-a746-0800200c9a66"
"bd9b36ca-8240-464a-bba0-01c5210a5b66","Magnesium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"c0447923-0e60-4b3c-97c2-a86dddd9eea5","Duration","af638906-3ec7-4314-8de7-f76039f2dd01"
"c2a5d679-93be-44a1-b82f-da986e622ab9","Europium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"cefa9508-86b9-4fad-824e-bbf9d6fdd6f9","Arsenic content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d07d61ac-df46-4e74-bd49-3260c7b5fb89","Proactinium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d4f76a48-d1c9-4c49-a46e-b61feb974ac4","Bromine content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d55035e1-5a9a-44c5-88ce-d20086ab7148","Neodymium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d58f03c0-feab-4e47-aef6-4394aecc72dd","Lutetium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d6b6a36c-58b3-48c7-b723-392a6df4754f","Aluminium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d703ed04-22ca-4151-85ae-da1fcf54df68","Niobium content","93a60a57-a4c8-11da-a746-0800200c9a66"
"d7882bb5-cb4e-4ef6-84d8-1e1b75de022c","Neon content (mass)","93a60a57-a4c8-11da-a746-0800200c9a66"
