01092e4c-ce6c-4026-8f85-c1d9da5cdb24,1cc347a0-3bd1-46db-a308-2707c68d2351,1.0
0e6f38bc-51be-4382-802d-1f389a88e589,4872c95a-5f78-4572-883b-e076187ad87c,1.0
1017f68a-f818-4f9d-a34d-a31e7386f628,93a60a56-a3c8-19da-a746-0800200c9a66,1.0
2f4daad7-5331-4f14-930c-d8bca924557d,838aaa20-0117-11db-92e3-0800200c9a66,1.0
481b9712-c417-44f1-bfba-38d58088173c,441238a3-ba09-46ec-b35b-c30cfba746d1,1.0
487df68b-4994-4027-8fdc-a4dc298257b7,93a60a56-a3c8-11da-a746-0800200b9a66,1.0
4923348e-591b-4772-b224-d19df86f04c9,93a60a56-a3c8-17da-a746-0800200c9a66,1.0
5b972631-34e3-4db7-a615-f6931770a0cb,01846770-4cfe-4a25-8ad9-919d8d378345,1.0
77ae64fa-7e74-4252-9c3b-889c1cd20bfc,93a60a56-a3c8-11da-a746-0800200c9a66,3.6
86b0e4a2-57e5-48b8-a43d-22c7f8490dca,93a60a56-a3c8-22da-a746-0800200c9a66,0.0010
86bbe475-8a8f-44d8-914c-e398787e7121,93a60a56-a3c8-19da-a746-0800200c9a66,10000.0
980b811e-3905-4797-82a5-173f5568bc7e,93a60a56-a3c8-11da-a746-0800200c9a66,1.0
ae252091-811b-461b-8e89-8f3075639eb1,838aaa23-0117-11db-92e3-0800200c9a66,1000.0
de5b3c87-0e35-4fb0-9765-4f3ba34c99e5,93a60a56-a3c8-22da-a746-0800200c9a66,1.0
e32b56ef-fa80-4487-9796-f3c1476c27b3,c0447923-0e60-4b3c-97c2-a86dddd9eea5,0.041667
eb955b7c-7bed-401f-9c76-5db716ca3640,93a60a56-a3c8-21da-a746-0800200c9a66,1.0
f2aaa4ba-fb58-49a7-a552-e7f64366f379,838aaa23-0117-11db-92e3-0800200c9a66,1.0
8266bd67-ebd3-4d31-b972-eee3cf0da36f,e07b4169-bd86-4337-8fa6-1f76916475bf,1.0
