2,"fe0acd60-3ddc-11dd-a7a8-0050c2490048",false,1.00
3,"e2fa6879-6555-11dd-ad8b-0800200c9a66",false,1.00
4,"fe0acd60-3ddc-11dd-a7a7-0050c2490048",false,1.00
5,"fe0acd60-3ddc-11dd-a7a5-0050c2490048",false,1.00
6,"fe0acd60-3ddc-11dd-a7a6-0050c2490048",false,1.00
8,"08a91e70-3ddc-11dd-92c6-0050c2490048",false,1.00
9,"d86c88f0-6555-11dd-ad8b-0800200c9a66",false,1.00
10,"08a91e70-3ddc-11dd-92c5-0050c2490048",false,1.00
11,"08a91e70-3ddc-11dd-92c3-0050c2490048",false,1.00
12,"08a91e70-3ddc-11dd-92c4-0050c2490048",false,1.00
14,"08a91e70-3ddc-11dd-9a62-0050c2490048",false,1.00
15,"e2fab6a7-6555-11dd-ad8b-0800200c9a66",false,1.00
16,"08a91e70-3ddc-11dd-9a61-0050c2490048",false,1.00
17,"08a91e70-3ddc-11dd-9a5f-0050c2490048",false,1.00
18,"08a91e70-3ddc-11dd-9a60-0050c2490048",false,1.00
20,"08a91e70-3ddc-11dd-9523-0050c2490048",false,1.00
21,"d86c88f7-6555-11dd-ad8b-0800200c9a66",false,1.00
22,"08a91e70-3ddc-11dd-9522-0050c2490048",false,1.00
23,"08a91e70-3ddc-11dd-9520-0050c2490048",false,1.00
24,"08a91e70-3ddc-11dd-9521-0050c2490048",false,1.00
26,"fe0acd60-3ddc-11dd-a26b-0050c2490048",false,1.00
27,"f2145ffa-6555-11dd-ad8b-0800200c9a66",false,1.00
28,"08a91e70-3ddc-11dd-91a6-0050c2490048",false,1.00
29,"08a91e70-3ddc-11dd-91a4-0050c2490048",false,1.00
30,"08a91e70-3ddc-11dd-91a5-0050c2490048",false,1.00
50,"fe0acd60-3ddc-11dd-a731-0050c2490048",false,1.00
51,"290550fb-6556-11dd-ad8b-0800200c9a66",false,1.00
52,"fe0acd60-3ddc-11dd-a730-0050c2490048",false,1.00
53,"fe0acd60-3ddc-11dd-a72e-0050c2490048",false,1.00
54,"fe0acd60-3ddc-11dd-a72f-0050c2490048",false,1.00
56,"64b1a72d-6556-11dd-ad8b-0800200c9a66",false,1.00
57,"64b1a72b-6556-11dd-ad8b-0800200c9a66",false,1.00
58,"64b1a72f-6556-11dd-ad8b-0800200c9a66",false,1.00
59,"64b1a729-6556-11dd-ad8b-0800200c9a66",false,1.00
60,"64b1a72a-6556-11dd-ad8b-0800200c9a66",false,1.00
62,"08a91e70-3ddc-11dd-96af-0050c2490048",false,1.00
63,"2905c64e-6556-11dd-ad8b-0800200c9a66",false,1.00
64,"08a91e70-3ddc-11dd-96ae-0050c2490048",false,1.00
65,"08a91e70-3ddc-11dd-a2a9-0050c2490048",false,1.00
66,"08a91e70-3ddc-11dd-a2aa-0050c2490048",false,1.00
68,"08a91e70-3ddc-11dd-968c-0050c2490048",false,1.00
69,"29059f11-6556-11dd-ad8b-0800200c9a66",false,1.00
70,"08a91e70-3ddc-11dd-968b-0050c2490048",false,1.00
71,"08a91e70-3ddc-11dd-9689-0050c2490048",false,1.00
72,"08a91e70-3ddc-11dd-968a-0050c2490048",false,1.00
74,"4d9a8790-3ddd-11dd-977e-0050c2490048",false,1.00
75,"32ccfa8a-6556-11dd-ad8b-0800200c9a66",false,1.00
76,"4d9a8790-3ddd-11dd-977d-0050c2490048",false,1.00
77,"4d9a8790-3ddd-11dd-977b-0050c2490048",false,1.00
78,"4d9a8790-3ddd-11dd-977c-0050c2490048",false,1.00
80,"32ccac59-6556-11dd-ad8b-0800200c9a66",false,1.00
81,"32cc8567-6556-11dd-ad8b-0800200c9a66",false,1.00
82,"32ccac76-6556-11dd-ad8b-0800200c9a66",false,1.00
83,"32cc854d-6556-11dd-ad8b-0800200c9a66",false,1.00
84,"32cc8558-6556-11dd-ad8b-0800200c9a66",false,1.00
86,"08a91e70-3ddc-11dd-91dc-0050c2490048",false,1.00
87,"32cc373d-6556-11dd-ad8b-0800200c9a66",false,1.00
88,"08a91e70-3ddc-11dd-91db-0050c2490048",false,1.00
89,"fe0acd60-3ddc-11dd-a355-0050c2490048",false,1.00
90,"08a91e70-3ddc-11dd-91da-0050c2490048",false,1.00
92,"08a91e70-3ddc-11dd-91de-0050c2490048",false,1.00
93,"29059f1a-6556-11dd-ad8b-0800200c9a66",false,1.00
94,"08a91e70-3ddc-11dd-91d9-0050c2490048",false,1.00
95,"08a91e70-3ddc-11dd-91d7-0050c2490048",false,1.00
96,"08a91e70-3ddc-11dd-91d8-0050c2490048",false,1.00
98,"fe0acd60-3ddc-11dd-a803-0050c2490048",false,1.00
99,"29059f1b-6556-11dd-ad8b-0800200c9a66",false,1.00
100,"fe0acd60-3ddc-11dd-a802-0050c2490048",false,1.00
101,"fe0acd60-3ddc-11dd-a800-0050c2490048",false,1.00
102,"fe0acd60-3ddc-11dd-a801-0050c2490048",false,1.00
104,"4d9a8790-3ddd-11dd-9787-0050c2490048",false,1.00
105,"32cd2185-6556-11dd-ad8b-0800200c9a66",false,1.00
106,"4d9a8790-3ddd-11dd-9786-0050c2490048",false,1.00
107,"4d9a8790-3ddd-11dd-96cc-0050c2490048",false,1.00
108,"4d9a8790-3ddd-11dd-96cd-0050c2490048",false,1.00
110,"08a91e70-3ddc-11dd-91fa-0050c2490048",false,1.00
111,"f21411d1-6555-11dd-ad8b-0800200c9a66",false,1.00
112,"08a91e70-3ddc-11dd-91f9-0050c2490048",false,1.00
113,"08a91e70-3ddc-11dd-91f7-0050c2490048",false,1.00
114,"08a91e70-3ddc-11dd-91f8-0050c2490048",false,1.00
116,"08a91e70-3ddc-11dd-9205-0050c2490048",false,1.00
117,"08a91e70-3ddc-11dd-9206-0050c2490048",false,1.00
118,"08a91e70-3ddc-11dd-9204-0050c2490048",false,1.00
119,"08a91e70-3ddc-11dd-9202-0050c2490048",false,1.00
120,"08a91e70-3ddc-11dd-9203-0050c2490048",false,1.00
122,"fe0acd60-3ddc-11dd-a2ee-0050c2490048",false,1.00
123,"e2fba10d-6555-11dd-ad8b-0800200c9a66",false,1.00
124,"fe0acd60-3ddc-11dd-a2ed-0050c2490048",false,1.00
125,"fe0acd60-3ddc-11dd-a2eb-0050c2490048",false,1.00
126,"fe0acd60-3ddc-11dd-a2ec-0050c2490048",false,1.00
128,"08a91e70-3ddc-11dd-a2fe-0050c2490048",false,1.00
129,"f2154a7e-6555-11dd-ad8b-0800200c9a66",false,1.00
130,"08a91e70-3ddc-11dd-a2fd-0050c2490048",false,1.00
131,"08a91e70-3ddc-11dd-a2fb-0050c2490048",false,1.00
132,"08a91e70-3ddc-11dd-a2fc-0050c2490048",false,1.00
134,"fe0acd60-3ddc-11dd-a29d-0050c2490048",false,1.00
135,"172a16a8-6556-11dd-ad8b-0800200c9a66",false,1.00
136,"fe0acd60-3ddc-11dd-a29c-0050c2490048",false,1.00
137,"fe0acd60-3ddc-11dd-a29a-0050c2490048",false,1.00
138,"fe0acd60-3ddc-11dd-a29b-0050c2490048",false,1.00
140,"08a91e70-3ddc-11dd-9224-0050c2490048",false,1.00
141,"d86c61c8-6555-11dd-ad8b-0800200c9a66",false,1.00
142,"08a91e70-3ddc-11dd-9223-0050c2490048",false,1.00
143,"08a91e70-3ddc-11dd-9221-0050c2490048",false,1.00
144,"08a91e70-3ddc-11dd-9222-0050c2490048",false,1.00
146,"4d9a8790-3ddd-11dd-9d8e-0050c2490048",false,1.00
147,"29059f1c-6556-11dd-ad8b-0800200c9a66",false,1.00
148,"4d9a8790-3ddd-11dd-9d8d-0050c2490048",false,1.00
149,"4d9a8790-3ddd-11dd-9d8b-0050c2490048",false,1.00
150,"4d9a8790-3ddd-11dd-9d8c-0050c2490048",false,1.00
152,"08a91e70-3ddc-11dd-a0fa-0050c2490048",false,1.00
153,"29059f1e-6556-11dd-ad8b-0800200c9a66",false,1.00
154,"08a91e70-3ddc-11dd-a0f9-0050c2490048",false,1.00
155,"08a91e70-3ddc-11dd-a0f7-0050c2490048",false,1.00
156,"08a91e70-3ddc-11dd-a0f8-0050c2490048",false,1.00
158,"4d9a8790-3ddd-11dd-8de3-0050c2490048",false,1.00
159,"2905ed35-6556-11dd-ad8b-0800200c9a66",false,1.00
160,"4d9a8790-3ddd-11dd-8de2-0050c2490048",false,1.00
161,"4d9a8790-3ddd-11dd-8de0-0050c2490048",false,1.00
162,"4d9a8790-3ddd-11dd-8de1-0050c2490048",false,1.00
164,"4d9a8790-3ddd-11dd-94c5-0050c2490048",false,1.00
165,"4d9a8790-3ddd-11dd-94c6-0050c2490048",false,1.00
166,"4d9a8790-3ddd-11dd-94c4-0050c2490048",false,1.00
167,"4d9a8790-3ddd-11dd-94c2-0050c2490048",false,1.00
168,"4d9a8790-3ddd-11dd-94c3-0050c2490048",false,1.00
170,"4d9a8790-3ddd-11dd-9b19-0050c2490048",false,1.00
171,"4d9a8790-3ddd-11dd-9b1a-0050c2490048",false,1.00
172,"4d9a8790-3ddd-11dd-9b18-0050c2490048",false,1.00
173,"4d9a8790-3ddd-11dd-9b16-0050c2490048",false,1.00
174,"4d9a8790-3ddd-11dd-9b17-0050c2490048",false,1.00
176,"fe0acd60-3ddc-11dd-a28f-0050c2490048",false,1.00
177,"29059f21-6556-11dd-ad8b-0800200c9a66",false,1.00
178,"fe0acd60-3ddc-11dd-a28e-0050c2490048",false,1.00
179,"08a91e70-3ddc-11dd-9674-0050c2490048",false,1.00
180,"fe0acd60-3ddc-11dd-a28d-0050c2490048",false,1.00
182,"2905c630-6556-11dd-ad8b-0800200c9a66",false,1.00
183,"2905c62f-6556-11dd-ad8b-0800200c9a66",false,1.00
184,"2905c632-6556-11dd-ad8b-0800200c9a66",false,1.00
185,"2905c62d-6556-11dd-ad8b-0800200c9a66",false,1.00
186,"2905c62e-6556-11dd-ad8b-0800200c9a66",false,1.00
188,"08a91e70-3ddc-11dd-9241-0050c2490048",false,1.00
189,"08a91e70-3ddc-11dd-9242-0050c2490048",false,1.00
190,"08a91e70-3ddc-11dd-9240-0050c2490048",false,1.00
191,"08a91e70-3ddc-11dd-9c15-0050c2490048",false,1.00
192,"08a91e70-3ddc-11dd-923f-0050c2490048",false,1.00
194,"08a91e70-3ddc-11dd-9c13-0050c2490048",false,1.00
195,"08a91e70-3ddc-11dd-9c14-0050c2490048",false,1.00
196,"08a91e70-3ddc-11dd-9c12-0050c2490048",false,1.00
197,"08a91e70-3ddc-11dd-923d-0050c2490048",false,1.00
198,"08a91e70-3ddc-11dd-923e-0050c2490048",false,1.00
200,"08a91e70-3ddc-11dd-9251-0050c2490048",false,1.00
201,"08a91e70-3ddc-11dd-9252-0050c2490048",false,1.00
202,"08a91e70-3ddc-11dd-9250-0050c2490048",false,1.00
203,"08a91e70-3ddc-11dd-924e-0050c2490048",false,1.00
204,"08a91e70-3ddc-11dd-924f-0050c2490048",false,1.00
206,"08a91e70-3ddc-11dd-9251-0050c2490048",false,1.00
207,"08a91e70-3ddc-11dd-9252-0050c2490048",false,1.00
208,"08a91e70-3ddc-11dd-9250-0050c2490048",false,1.00
209,"08a91e70-3ddc-11dd-924e-0050c2490048",false,1.00
210,"08a91e70-3ddc-11dd-924f-0050c2490048",false,1.00
212,"08a91e70-3ddc-11dd-925a-0050c2490048",false,1.00
213,"32ccfa96-6556-11dd-ad8b-0800200c9a66",false,1.00
214,"08a91e70-3ddc-11dd-9259-0050c2490048",false,1.00
215,"08a91e70-3ddc-11dd-9257-0050c2490048",false,1.00
216,"08a91e70-3ddc-11dd-9258-0050c2490048",false,1.00
218,"4d9a8790-3ddd-11dd-9b20-0050c2490048",false,1.00
219,"2906b094-6556-11dd-ad8b-0800200c9a66",false,1.00
220,"08a91e70-3ddc-11dd-9262-0050c2490048",false,1.00
221,"08a91e70-3ddc-11dd-9260-0050c2490048",false,1.00
222,"08a91e70-3ddc-11dd-9261-0050c2490048",false,1.00
224,"32ccfa9e-6556-11dd-ad8b-0800200c9a66",false,1.00
225,"32ccfa9c-6556-11dd-ad8b-0800200c9a66",false,1.00
226,"32ccfaa1-6556-11dd-ad8b-0800200c9a66",false,1.00
227,"32ccfa9a-6556-11dd-ad8b-0800200c9a66",false,1.00
228,"32ccfa9b-6556-11dd-ad8b-0800200c9a66",false,1.00
230,"4d9a8790-3ddd-11dd-9b2f-0050c2490048",false,1.00
231,"2906b08b-6556-11dd-ad8b-0800200c9a66",false,1.00
232,"4d9a8790-3ddd-11dd-9b2e-0050c2490048",false,1.00
233,"4d9a8790-3ddd-11dd-9b2c-0050c2490048",false,1.00
234,"4d9a8790-3ddd-11dd-9b2d-0050c2490048",false,1.00
236,"4d9a8790-3ddd-11dd-9b3a-0050c2490048",false,1.00
237,"29063b6d-6556-11dd-ad8b-0800200c9a66",false,1.00
238,"4d9a8790-3ddd-11dd-9b39-0050c2490048",false,1.00
239,"4d9a8790-3ddd-11dd-9b37-0050c2490048",false,1.00
240,"4d9a8790-3ddd-11dd-9b38-0050c2490048",false,1.00
242,"08a91e70-3ddc-11dd-9642-0050c2490048",false,1.00
243,"d86c88f8-6555-11dd-ad8b-0800200c9a66",false,1.00
244,"fe0acd60-3ddc-11dd-af02-0050c2490048",false,1.00
245,"fe0acd60-3ddc-11dd-af00-0050c2490048",false,1.00
246,"fe0acd60-3ddc-11dd-af01-0050c2490048",false,1.00
